employee_id,age,monthly_income,years_at_company,job_satisfaction,performance_rating,overtime,attrition,gender_Male,department_Research & Development,department_Sales,job_role_Human Resources,job_role_Laboratory Technician,job_role_Manager,job_role_Manufacturing Director,job_role_Research Director,job_role_Research Scientist,job_role_Sales Executive,job_role_Sales Representative
3819,42,6272,4,1,3,0,0,True,False,False,True,False,False,False,False,False,False,False
3820,60,5220,11,4,3,1,0,True,False,True,False,False,False,False,False,False,True,False
3821,32,2743,2,2,4,0,0,False,True,False,False,True,False,False,False,False,False,False
3822,32,4998,8,3,3,1,0,False,True,False,False,False,False,False,False,True,False,False
3823,36,10252,7,1,4,1,0,False,True,False,False,False,False,True,False,False,False,False
3824,33,2781,14,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
3825,40,6852,5,2,3,0,0,False,False,True,False,False,False,False,False,False,True,False
3826,25,4950,4,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
3827,30,3579,11,2,4,1,0,True,True,False,False,False,False,False,False,True,False,False
3828,42,13191,1,1,3,1,0,False,True,False,False,False,False,False,True,False,False,False
3829,35,10377,13,4,3,1,0,False,False,True,False,False,False,False,False,False,True,False
3830,27,2235,9,1,3,1,0,True,True,False,False,False,False,False,False,True,False,False
3831,54,10502,5,3,3,0,0,False,True,False,False,False,False,True,False,False,False,False
3832,44,2011,10,4,3,0,0,False,True,False,False,False,False,False,False,True,False,False
3833,19,1859,1,2,4,1,1,False,True,False,False,False,False,False,False,True,False,False
3834,29,3760,3,4,3,0,0,False,True,False,False,False,False,False,False,True,False,False
3835,54,17779,10,4,3,0,0,True,True,False,False,False,False,False,True,False,False,False
3836,31,6833,6,1,3,1,0,True,True,False,False,False,False,False,False,False,False,False
3837,31,6812,10,1,3,0,0,False,True,False,False,False,False,False,False,False,False,False
3838,59,5171,6,4,3,0,0,False,False,True,False,False,False,False,False,False,True,False
3839,43,19740,8,4,3,0,0,True,True,False,False,False,False,False,True,False,False,False
3840,49,18711,1,3,3,0,0,True,True,False,False,False,True,False,False,False,False,False
3841,36,3692,11,2,3,0,0,True,True,False,False,False,False,False,False,True,False,False
3842,48,2559,1,2,3,0,0,True,True,False,False,True,False,False,False,False,False,False
3843,27,2517,5,3,3,0,0,True,True,False,False,False,False,False,False,True,False,False
3844,29,6623,6,4,3,1,0,True,True,False,False,False,False,False,False,False,False,False
3845,48,18265,1,4,3,0,0,True,True,False,False,False,False,False,True,False,False,False
3846,29,16124,7,4,3,0,0,False,True,False,False,False,False,False,True,False,False,False
3847,34,2585,1,3,3,0,0,False,True,False,False,False,False,False,False,True,False,False
3848,44,18213,22,2,3,0,0,True,False,True,False,False,True,False,False,False,False,False
3849,33,8380,9,3,3,1,0,True,False,True,False,False,False,False,False,False,True,False
3850,19,2994,1,4,3,1,0,False,True,False,False,False,False,False,False,True,False,False
3851,23,1223,1,3,4,0,0,True,True,False,False,False,False,False,False,True,False,False
3852,25,1118,1,4,3,1,1,True,False,True,False,False,False,False,False,False,False,True
3853,26,2875,8,4,4,1,0,True,True,False,False,False,False,False,False,True,False,False
3854,45,18824,24,2,3,1,1,False,False,True,False,False,True,False,False,False,False,False
3855,55,13577,33,2,3,1,0,True,True,False,False,False,False,False,False,False,False,False
3856,21,2625,2,3,4,0,1,False,True,False,False,True,False,False,False,False,False,False
3857,46,18789,11,2,3,0,0,False,False,True,False,False,True,False,False,False,False,False
3858,34,4538,3,1,3,1,0,False,False,True,False,False,False,False,False,False,True,False
3859,51,19847,29,2,4,1,0,True,False,True,False,False,True,False,False,False,False,False
3860,59,10512,9,4,3,0,0,True,True,False,False,False,False,True,False,False,False,False
3861,34,4444,11,2,3,0,0,False,True,False,False,True,False,False,False,False,False,False
3862,28,2154,4,3,3,1,0,True,True,False,False,True,False,False,False,False,False,False
3863,44,19190,25,1,3,0,0,True,True,False,False,False,True,False,False,False,False,False
3864,34,4490,10,2,3,0,0,True,False,False,True,False,False,False,False,False,False,False
3865,35,3506,3,3,3,1,0,True,True,False,False,False,False,False,False,True,False,False
3866,42,2372,1,2,3,1,0,False,True,False,False,False,False,False,False,True,False,False
3867,43,10231,21,4,3,0,0,False,False,True,False,False,False,False,False,False,True,False
3868,36,5410,16,2,3,1,0,False,True,False,False,False,False,True,False,False,False,False
3869,44,7978,10,4,3,0,1,False,True,False,False,False,False,False,False,False,False,False
3870,28,3867,2,4,3,1,0,True,True,False,False,True,False,False,False,False,False,False
3871,51,2838,7,3,3,0,0,False,True,False,False,True,False,False,False,False,False,False
3872,30,4695,8,3,3,1,0,False,True,False,False,False,False,True,False,False,False,False
3873,29,3339,7,3,3,1,1,False,True,False,False,True,False,False,False,False,False,False
3874,28,2080,3,1,3,0,0,True,True,False,False,False,False,False,False,True,False,False
3875,25,2096,2,2,3,0,0,False,True,False,False,False,False,False,False,True,False,False
3876,32,6209,10,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
3877,45,18061,0,2,4,0,0,False,True,False,False,False,True,False,False,False,False,False
3878,39,17123,19,2,3,1,0,False,True,False,False,False,True,False,False,False,False,False
3879,58,2372,2,3,3,0,0,True,True,False,False,False,False,False,False,True,False,False
3880,32,4883,10,3,3,0,1,True,True,False,False,True,False,False,False,False,False,False
3881,39,3904,5,1,3,0,1,True,True,False,False,False,False,False,False,True,False,False
3882,30,4627,9,4,3,0,0,False,True,False,False,True,False,False,False,False,False,False
3883,36,7094,7,3,3,0,0,False,True,False,False,False,False,False,False,False,False,False
3884,46,3423,7,1,3,0,0,False,False,False,True,False,False,False,False,False,False,False
3885,28,6674,9,4,3,0,0,False,True,False,False,True,False,False,False,False,False,False
3886,50,16880,3,1,3,1,0,False,True,False,False,False,False,False,True,False,False,False
3887,40,9094,5,2,3,1,1,True,False,True,False,False,False,False,False,False,True,False
3888,52,8446,8,2,3,1,1,True,False,True,False,False,False,False,False,False,True,False
3889,30,11916,9,1,4,1,0,False,True,False,False,False,True,False,False,False,False,False
3890,39,4534,8,3,3,0,0,True,True,False,False,False,False,True,False,False,False,False
3891,31,9852,10,3,3,1,0,False,False,True,False,False,False,False,False,False,True,False
3892,41,6151,19,2,3,0,0,True,False,True,False,False,False,False,False,False,True,False
3893,31,2302,3,2,3,1,1,False,False,True,False,False,False,False,False,False,False,True
3894,44,2362,3,1,3,0,1,True,True,False,False,True,False,False,False,False,False,False
3895,42,17861,20,3,3,1,0,True,True,False,False,False,True,False,False,False,False,False
3896,55,19187,19,3,3,0,0,False,True,False,False,False,True,False,False,False,False,False
3897,56,19717,7,2,3,0,0,True,False,False,False,False,True,False,False,False,False,False
3898,40,3544,4,3,3,0,0,True,True,False,False,False,False,False,False,True,False,False
3899,34,8500,9,4,3,0,0,True,True,False,False,False,False,False,False,False,False,False
3900,40,4661,9,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
3901,41,4103,9,1,3,0,0,False,False,True,False,False,False,False,False,False,True,False
3902,35,4249,9,3,3,1,0,True,True,False,False,False,False,False,False,True,False,False
3903,51,14026,33,2,3,1,0,True,False,False,False,False,True,False,False,False,False,False
3904,38,6893,7,1,3,0,0,False,False,True,False,False,False,False,False,False,True,False
3905,34,6125,10,1,3,0,0,False,False,True,False,False,False,False,False,False,True,False
3906,25,3669,3,4,3,0,0,True,True,False,False,True,False,False,False,False,False,False
3907,58,10008,10,1,3,1,1,False,True,False,False,False,False,True,False,False,False,False
3908,40,2387,4,2,4,0,0,True,True,False,False,True,False,False,False,False,False,False
3909,36,4639,15,1,3,0,0,False,False,True,False,False,False,False,False,False,True,False
3910,48,7898,10,4,3,0,0,True,True,False,False,False,False,True,False,False,False,False
3911,27,2534,1,4,3,0,0,False,False,True,False,False,False,False,False,False,False,True
3912,51,13142,5,2,3,0,0,False,True,False,False,False,False,True,False,False,False,False
3913,18,1611,0,4,3,0,0,False,True,False,False,True,False,False,False,False,False,False
3914,35,5363,9,4,3,0,0,False,True,False,False,True,False,False,False,False,False,False
3915,27,5071,6,4,4,0,0,True,False,True,False,False,False,False,False,False,True,False
3916,55,13695,19,3,3,1,1,True,False,True,False,False,False,False,False,False,True,False
3917,56,13402,19,2,3,1,0,True,True,False,False,False,False,True,False,False,False,False
3918,34,2029,5,3,4,0,0,False,True,False,False,False,False,False,False,True,False,False
3919,40,6377,12,3,4,0,0,False,True,False,False,False,False,False,False,False,False,False
3920,34,5429,8,3,3,0,0,True,True,False,False,True,False,False,False,False,False,False
3921,31,2785,1,4,3,0,1,False,False,True,False,False,False,False,False,False,False,True
3922,35,4614,4,3,3,1,1,False,False,True,False,False,False,False,False,False,True,False
3923,38,2610,4,3,3,0,0,True,True,False,False,False,False,False,False,True,False,False
3924,34,6687,14,4,3,0,0,False,True,False,False,False,False,False,False,False,False,False
3925,28,4724,5,1,3,0,0,True,False,True,False,False,False,False,False,False,True,False
3926,31,6179,10,3,3,1,1,True,True,False,False,False,False,True,False,False,False,False
3927,39,6120,5,4,3,1,0,True,False,True,False,False,False,False,False,False,True,False
3928,51,10596,4,2,3,0,0,True,False,True,False,False,False,False,False,False,True,False
3929,41,5467,6,4,3,1,0,False,True,False,False,False,False,False,False,True,False,False
3930,37,2996,6,3,3,1,0,True,True,False,False,False,False,False,False,True,False,False
3931,33,9998,5,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
3932,32,4078,3,2,3,1,0,True,False,True,False,False,False,False,False,False,True,False
3933,39,10920,6,3,4,0,0,True,True,False,False,False,False,False,False,False,False,False
3934,25,6232,3,3,3,0,0,True,False,True,False,False,False,False,False,False,True,False
3935,52,13247,5,3,3,1,0,False,True,False,False,False,False,True,False,False,False,False
3936,43,4081,20,3,3,1,0,False,True,False,False,False,False,False,False,True,False,False
3937,27,5769,6,4,3,1,0,False,False,True,False,False,False,False,False,False,True,False
3938,27,2394,8,3,3,1,1,False,True,False,False,False,False,False,False,True,False,False
3939,26,3904,4,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
3940,42,16799,20,1,3,0,0,False,False,False,False,False,True,False,False,False,False,False
3941,52,2950,5,1,3,0,0,False,True,False,False,True,False,False,False,False,False,False
3942,37,3629,3,3,3,0,0,False,True,False,False,True,False,False,False,False,False,False
3943,35,9362,2,4,3,0,0,True,True,False,False,False,False,True,False,False,False,False
3944,25,3229,3,4,3,0,0,True,True,False,False,True,False,False,False,False,False,False
3945,26,3578,7,1,3,0,0,True,True,False,False,True,False,False,False,False,False,False
3946,29,7988,10,1,3,0,0,True,False,False,True,False,False,False,False,False,False,False
3947,49,4284,4,1,4,0,1,True,True,False,False,True,False,False,False,False,False,False
3948,29,7553,8,4,3,1,1,False,True,False,False,False,False,False,False,False,False,False
3949,54,17328,20,4,3,0,0,False,True,False,False,False,False,False,True,False,False,False
3950,58,19701,9,1,4,1,0,False,True,False,False,False,False,False,True,False,False,False
3951,55,14732,7,4,3,0,0,True,True,False,False,False,False,False,True,False,False,False
3952,36,9278,5,2,3,1,0,False,False,True,False,False,False,False,False,False,True,False
3953,31,1359,1,3,3,0,1,False,False,True,False,False,False,False,False,False,False,True
3954,30,4779,3,1,3,0,0,False,False,True,False,False,False,False,False,False,True,False
3955,31,16422,3,2,3,0,0,False,True,False,False,False,False,False,True,False,False,False
3956,34,2996,4,1,3,0,0,True,True,False,False,False,False,False,False,True,False,False
3957,31,1261,1,2,3,0,1,False,True,False,False,False,False,False,False,True,False,False
3958,27,2099,5,1,3,0,0,True,True,False,False,True,False,False,False,False,False,False
3959,36,5810,10,4,3,0,0,True,True,False,False,True,False,False,False,False,False,False
3960,36,5647,3,1,3,0,0,False,False,True,False,False,False,False,False,False,True,False
3961,47,3420,6,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
3962,25,4400,3,1,3,0,1,True,False,True,False,False,False,False,False,False,False,True
3963,37,3500,6,3,3,0,0,True,True,False,False,True,False,False,False,False,False,False
3964,56,2066,3,1,4,0,0,False,True,False,False,False,False,False,False,True,False,False
3965,47,17169,20,3,3,0,0,False,True,False,False,False,False,False,True,False,False,False
3966,24,4162,5,3,3,1,0,False,False,True,False,False,False,False,False,False,True,False
3967,32,9204,4,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
3968,34,3294,5,2,3,0,0,False,True,False,False,True,False,False,False,False,False,False
3969,41,2127,4,3,3,1,0,True,True,False,False,False,False,False,False,True,False,False
3970,40,3975,8,3,3,0,0,True,True,False,False,True,False,False,False,False,False,False
3971,31,10793,13,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
3972,46,10096,7,4,3,0,1,True,False,True,False,False,False,False,False,False,True,False
3973,39,3646,1,1,4,1,1,False,True,False,False,True,False,False,False,False,False,False
3974,31,7446,10,2,3,0,1,False,True,False,False,False,False,True,False,False,False,False
3975,45,10851,7,1,3,1,0,True,True,False,False,False,False,False,False,False,False,False
3976,31,2109,3,2,3,0,0,False,False,False,True,False,False,False,False,False,False,False
3977,31,3722,2,4,3,1,1,True,True,False,False,True,False,False,False,False,False,False
3978,45,9380,3,4,3,1,0,True,True,False,False,False,False,True,False,False,False,False
3979,48,5486,2,1,3,0,0,True,False,True,False,False,False,False,False,False,True,False
3980,34,2742,2,3,3,0,1,False,False,False,True,False,False,False,False,False,False,False
3981,40,13757,9,2,3,0,0,True,True,False,False,False,False,False,True,False,False,False
3982,28,8463,5,1,3,0,0,True,False,True,False,False,False,False,False,False,True,False
3983,44,3162,5,3,3,0,0,True,True,False,False,True,False,False,False,False,False,False
3984,53,16598,9,2,3,0,0,True,True,False,False,False,False,False,True,False,False,False
3985,49,6651,3,3,3,0,0,True,True,False,False,False,False,False,False,False,False,False
3986,40,2345,3,3,3,0,0,True,True,False,False,False,False,False,False,True,False,False
3987,44,3420,5,2,3,0,0,True,True,False,False,False,False,False,False,True,False,False
3988,33,4373,4,1,3,0,0,True,False,True,False,False,False,False,False,False,True,False
3989,34,4759,13,1,3,0,0,True,False,True,False,False,False,False,False,False,True,False
3990,30,5301,2,3,3,0,0,True,False,True,False,False,False,False,False,False,True,False
3991,42,3673,12,4,3,0,0,False,True,False,False,True,False,False,False,False,False,False
3992,44,4768,1,3,3,0,0,False,False,True,False,False,False,False,False,False,True,False
3993,30,1274,1,3,3,0,0,True,True,False,False,False,False,False,False,True,False,False
3994,57,4900,12,3,4,0,0,True,True,False,False,False,False,False,False,True,False,False
3995,49,10466,8,2,3,0,0,True,True,False,False,False,False,False,False,False,False,False
3996,34,17007,14,1,3,0,0,True,True,False,False,False,False,False,True,False,False,False
3997,28,2909,3,3,3,0,1,True,False,True,False,False,False,False,False,False,False,True
3998,29,5765,5,2,3,0,1,False,False,True,False,False,False,False,False,False,True,False
3999,34,4599,15,2,4,1,1,False,False,True,False,False,False,False,False,False,True,False
4000,35,2404,1,3,3,0,0,True,False,True,False,False,False,False,False,False,False,True
4001,24,3172,0,1,3,1,1,True,True,False,False,True,False,False,False,False,False,False
4002,24,2033,1,2,3,0,0,False,False,True,False,False,False,False,False,False,False,True
4003,44,10209,2,3,3,1,0,True,True,False,False,False,False,True,False,False,False,False
4004,29,8620,10,3,3,0,0,True,False,True,False,False,False,False,False,False,True,False
4005,30,2064,5,3,4,0,0,True,False,False,True,False,False,False,False,False,False,False
4006,55,4035,3,3,3,1,0,True,True,False,False,False,False,False,False,False,False,False
4007,33,3838,5,2,3,0,0,False,True,False,False,True,False,False,False,False,False,False
4008,47,4591,5,3,3,1,0,False,False,True,False,False,False,False,False,False,True,False
4009,28,2561,0,1,3,0,1,True,True,False,False,True,False,False,False,False,False,False
4010,28,1563,1,3,3,0,0,True,True,False,False,False,False,False,False,True,False,False
4011,28,4898,4,1,3,0,0,True,False,True,False,False,False,False,False,False,True,False
4012,49,4789,3,1,4,0,0,False,True,False,False,True,False,False,False,False,False,False
4013,29,3180,3,2,3,0,0,False,True,False,False,True,False,False,False,False,False,False
4014,28,6549,8,2,3,0,0,True,True,False,False,False,False,True,False,False,False,False
4015,33,6388,0,3,3,1,0,True,True,False,False,False,False,False,False,False,False,False
4016,32,11244,5,4,4,0,0,True,True,False,False,False,True,False,False,False,False,False
4017,54,16032,14,4,4,0,0,False,True,False,False,False,True,False,False,False,False,False
4018,29,2362,9,1,3,0,1,True,True,False,False,False,False,False,False,True,False,False
4019,44,16328,20,1,3,0,0,True,True,False,False,False,False,False,True,False,False,False
4020,39,8376,2,2,3,0,0,False,True,False,False,False,False,True,False,False,False,False
4021,46,16606,13,2,3,0,0,False,False,True,False,False,True,False,False,False,False,False
4022,35,8606,11,2,3,0,0,False,True,False,False,False,False,False,False,False,False,False
4023,23,2272,4,3,3,0,0,True,True,False,False,True,False,False,False,False,False,False
4024,40,2018,5,1,3,0,1,True,True,False,False,True,False,False,False,False,False,False
4025,34,7083,10,3,3,1,0,True,False,True,False,False,False,False,False,False,True,False
4026,31,4084,7,3,3,0,1,False,True,False,False,False,False,False,False,True,False,False
4027,50,14411,32,4,3,1,0,True,True,False,False,False,False,False,True,False,False,False
4028,34,2308,11,3,4,1,0,True,False,True,False,False,False,False,False,False,False,True
4029,42,4841,1,2,3,0,0,True,True,False,False,True,False,False,False,False,False,False
4030,37,4285,10,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
4031,29,9715,7,1,3,0,0,False,True,False,False,False,False,False,False,False,False,False
4032,33,4320,5,2,3,0,0,True,True,False,False,False,False,True,False,False,False,False
4033,45,2132,5,4,4,0,0,True,True,False,False,False,False,False,False,True,False,False
4034,42,10124,20,4,3,1,0,True,True,False,False,False,False,False,False,False,False,False
4035,40,5473,8,1,3,0,0,True,False,True,False,False,False,False,False,False,True,False
4036,33,5207,15,3,3,1,0,True,True,False,False,True,False,False,False,False,False,False
4037,40,16437,21,4,4,1,0,True,False,False,False,False,True,False,False,False,False,False
4038,24,2296,1,1,3,0,0,True,True,False,False,True,False,False,False,False,False,False
4039,40,4069,2,4,3,1,0,True,True,False,False,False,False,False,False,False,False,False
4040,45,7441,10,2,3,0,0,True,True,False,False,False,False,False,False,False,False,False
4041,35,2430,5,3,4,0,0,False,False,True,False,False,False,False,False,False,False,True
4042,32,5878,7,2,3,0,0,False,True,False,False,False,False,False,False,True,False,False
4043,36,2644,3,4,4,1,0,True,False,True,False,False,False,False,False,False,False,True
4044,48,6439,8,3,3,0,0,False,False,True,False,False,False,False,False,False,True,False
4045,29,2451,1,3,3,0,0,True,True,False,False,False,False,False,False,True,False,False
4046,33,6392,2,1,3,0,0,True,False,True,False,False,False,False,False,False,True,False
4047,30,9714,10,1,3,0,1,True,False,True,False,False,False,False,False,False,True,False
4048,38,6077,6,3,3,0,0,True,False,False,True,False,False,False,False,False,False,False
4049,35,2450,3,1,3,0,0,True,True,False,False,True,False,False,False,False,False,False
4050,30,9250,4,2,3,0,0,True,False,True,False,False,False,False,False,False,True,False
4051,35,2074,1,1,3,1,1,False,True,False,False,True,False,False,False,False,False,False
4052,53,10169,33,4,3,0,1,False,True,False,False,False,False,True,False,False,False,False
4053,38,4855,5,2,3,0,1,True,True,False,False,False,False,True,False,False,False,False
4054,32,4087,6,1,3,0,0,True,True,False,False,False,False,False,False,True,False,False
4055,48,2367,8,1,3,0,0,False,True,False,False,False,False,False,False,True,False,False
4056,34,2972,1,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
4057,55,19586,36,4,4,0,0,True,False,True,False,False,True,False,False,False,False,False
4058,34,5484,2,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
4059,26,2061,1,4,4,0,0,False,True,False,False,False,False,False,False,True,False,False
4060,38,9924,9,2,3,0,0,True,False,True,False,False,False,False,False,False,True,False
4061,38,4198,3,2,3,0,0,False,False,True,False,False,False,False,False,False,True,False
4062,36,6815,1,3,3,0,0,False,False,True,False,False,False,False,False,False,True,False
4063,29,4723,10,1,3,1,0,True,True,False,False,True,False,False,False,False,False,False
4064,35,6142,5,3,3,1,0,False,True,False,False,False,False,False,False,False,False,False
4065,39,8237,7,3,3,0,0,True,False,True,False,False,False,False,False,False,True,False
4066,29,8853,6,4,3,0,0,True,True,False,False,False,False,False,False,False,False,False
4067,50,19331,1,3,3,1,0,True,False,True,False,False,True,False,False,False,False,False
4068,23,2073,2,3,3,0,0,True,True,False,False,False,False,False,False,True,False,False
4069,36,5562,3,1,3,1,0,True,True,False,False,True,False,False,False,False,False,False
4070,42,19613,1,4,4,0,0,True,True,False,False,False,True,False,False,False,False,False
4071,35,3407,10,3,3,0,0,True,True,False,False,True,False,False,False,False,False,False
4072,34,5063,8,3,3,0,0,True,True,False,False,False,False,False,False,False,False,False
4073,40,4639,5,1,3,0,0,False,False,True,False,False,False,False,False,False,True,False
4074,43,4876,6,2,3,0,0,True,True,False,False,True,False,False,False,False,False,False
4075,35,2690,1,4,3,0,0,True,True,False,False,True,False,False,False,False,False,False
4076,46,17567,26,1,3,0,0,True,False,True,False,False,True,False,False,False,False,False
4077,28,2408,1,2,3,1,1,True,True,False,False,True,False,False,False,False,False,False
4078,22,2814,4,3,3,1,0,False,True,False,False,False,False,False,False,True,False,False
4079,50,11245,30,3,3,1,0,True,True,False,False,False,False,False,False,False,False,False
4080,32,3312,3,4,3,0,0,False,True,False,False,False,False,False,False,True,False,False
4081,44,19049,22,4,3,1,0,False,True,False,False,False,False,False,True,False,False,False
4082,30,2141,6,2,3,0,0,True,True,False,False,False,False,False,False,True,False,False
4083,45,5769,10,1,3,1,0,False,True,False,False,True,False,False,False,False,False,False
4084,45,4385,10,1,3,0,0,True,False,True,False,False,False,False,False,False,True,False
4085,31,5332,5,1,3,0,0,True,False,True,False,False,False,False,False,False,True,False
4086,36,4663,3,3,3,1,0,False,True,False,False,False,False,True,False,False,False,False
4087,34,4724,9,4,3,0,0,True,True,False,False,False,False,True,False,False,False,False
4088,49,3211,9,1,3,0,0,False,True,False,False,True,False,False,False,False,False,False
4089,39,5377,7,1,3,0,0,True,True,False,False,False,False,True,False,False,False,False
4090,27,4066,7,1,3,0,0,True,True,False,False,True,False,False,False,False,False,False
4091,35,5208,16,1,3,0,0,True,True,False,False,False,False,False,False,True,False,False
4092,28,4877,5,1,4,0,0,False,True,False,False,False,False,True,False,False,False,False
4093,21,3117,2,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
4094,18,1569,0,4,3,1,1,False,False,True,False,False,False,False,False,False,False,True
4095,47,19658,5,3,3,0,0,False,False,False,False,False,True,False,False,False,False,False
4096,39,3069,10,3,3,0,0,True,True,False,False,True,False,False,False,False,False,False
4097,40,10435,18,3,3,0,0,False,True,False,False,False,False,True,False,False,False,False
4098,35,4148,14,3,3,0,0,False,True,False,False,False,False,False,False,False,False,False
4099,37,5768,4,3,3,0,0,True,True,False,False,False,False,True,False,False,False,False
4100,39,5042,9,3,3,0,0,False,True,False,False,False,False,True,False,False,False,False
4101,45,5770,10,4,3,0,0,False,True,False,False,False,False,True,False,False,False,False
4102,38,7756,5,3,3,1,0,False,True,False,False,False,False,True,False,False,False,False
4103,35,10306,13,1,3,0,1,True,False,True,False,False,False,False,False,False,True,False
4104,37,3936,8,2,3,0,0,False,True,False,False,False,False,False,False,True,False,False
4105,40,7945,4,4,3,1,0,False,True,False,False,False,False,True,False,False,False,False
4106,44,5743,10,4,3,1,0,True,False,False,True,False,False,False,False,False,False,False
4107,48,15202,2,4,4,0,0,True,True,False,False,False,True,False,False,False,False,False
4108,35,5440,2,4,3,1,1,True,False,True,False,False,False,False,False,False,True,False
4109,24,3760,6,4,3,1,0,False,True,False,False,False,False,False,False,True,False,False
4110,27,3517,3,3,3,0,0,False,True,False,False,False,False,False,False,True,False,False
4111,27,2580,4,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
4112,40,2166,4,1,3,1,1,True,True,False,False,True,False,False,False,False,False,False
4113,29,5869,5,3,3,0,0,True,False,True,False,False,False,False,False,False,True,False
4114,36,8008,3,1,3,0,0,False,True,False,False,False,False,False,False,False,False,False
4115,25,5206,7,3,3,0,0,True,True,False,False,False,False,True,False,False,False,False
4116,39,5295,5,2,4,0,0,True,True,False,False,False,False,True,False,False,False,False
4117,49,16413,4,2,3,0,0,False,True,False,False,False,False,False,True,False,False,False
4118,50,13269,14,1,3,0,0,False,True,False,False,False,False,False,True,False,False,False
4119,20,2783,2,3,3,0,0,False,False,True,False,False,False,False,False,False,False,True
4120,34,5433,11,2,3,0,0,False,True,False,False,False,False,False,False,True,False,False
4121,36,2013,4,2,3,0,0,True,True,False,False,True,False,False,False,False,False,False
4122,49,13966,15,3,3,1,0,False,True,False,False,False,False,False,False,False,False,False
4123,36,4374,3,3,3,0,0,False,True,False,False,False,False,True,False,False,False,False
4124,36,6842,5,1,4,0,0,True,True,False,False,False,False,False,False,False,False,False
4125,54,17426,10,3,4,0,0,False,True,False,False,False,True,False,False,False,False,False
4126,43,17603,14,3,4,0,0,True,True,False,False,False,False,False,True,False,False,False
4127,35,4581,11,4,4,1,1,True,False,True,False,False,False,False,False,False,True,False
4128,38,4735,13,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
4129,29,4187,10,2,3,1,0,True,False,True,False,False,False,False,False,False,True,False
4130,33,5505,6,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
4131,32,5470,9,2,3,0,0,True,True,False,False,False,False,False,False,True,False,False
4132,31,5476,10,4,3,0,0,False,False,True,False,False,False,False,False,False,True,False
4133,49,2587,2,1,3,1,0,False,True,False,False,True,False,False,False,False,False,False
4134,38,2440,4,2,4,0,0,False,True,False,False,True,False,False,False,False,False,False
4135,47,15972,3,2,3,0,0,False,False,True,False,False,True,False,False,False,False,False
4136,49,15379,8,3,3,0,0,True,True,False,False,False,True,False,False,False,False,False
4137,41,7082,2,3,3,1,0,True,False,True,False,False,False,False,False,False,True,False
4138,20,2728,2,1,3,0,0,True,False,True,False,False,False,False,False,False,False,True
4139,33,5368,6,4,4,1,0,False,False,True,False,False,False,False,False,False,True,False
4140,36,5347,3,3,3,0,0,True,True,False,False,False,False,False,False,False,False,False
4141,44,3195,2,4,3,1,0,False,False,False,True,False,False,False,False,False,False,False
4142,23,3989,5,3,3,1,1,True,True,False,False,True,False,False,False,False,False,False
4143,38,3306,0,3,3,0,0,False,True,False,False,True,False,False,False,False,False,False
4144,53,7005,4,4,3,0,0,True,True,False,False,False,False,False,False,False,False,False
4145,48,2655,9,3,3,1,1,False,False,True,False,False,False,False,False,False,False,True
4146,32,1393,1,2,3,0,1,True,True,False,False,True,False,False,False,False,False,False
4147,26,2570,7,4,4,0,0,True,True,False,False,True,False,False,False,False,False,False
4148,55,3537,4,2,3,0,0,True,True,False,False,False,False,False,False,True,False,False
4149,34,3986,15,4,3,0,0,True,True,False,False,True,False,False,False,False,False,False
4150,60,10883,1,4,4,0,0,True,True,False,False,False,False,False,False,False,False,False
4151,33,2028,14,2,3,0,0,True,True,False,False,True,False,False,False,False,False,False
4152,37,9525,6,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
4153,34,2929,10,4,3,0,0,False,True,False,False,False,False,False,False,True,False,False
4154,23,2275,3,4,4,1,1,True,False,True,False,False,False,False,False,False,False,True
4155,44,7879,8,4,3,1,0,False,True,False,False,False,False,False,False,False,False,False
4156,35,4930,5,4,3,1,0,True,True,False,False,False,False,False,False,True,False,False
4157,43,7847,10,4,3,1,0,True,False,True,False,False,False,False,False,False,True,False
4158,24,4401,5,3,3,0,0,True,True,False,False,False,False,False,False,True,False,False
4159,41,9241,10,3,3,0,0,True,False,True,False,False,False,False,False,False,True,False
4160,29,2974,5,3,3,0,0,False,True,False,False,True,False,False,False,False,False,False
4161,36,4502,13,4,3,0,0,False,False,True,False,False,False,False,False,False,False,True
4162,45,10748,23,3,4,0,0,True,True,False,False,False,False,False,False,False,False,False
4163,24,1555,1,3,3,0,1,True,False,False,True,False,False,False,False,False,False,False
4164,47,12936,23,3,3,0,1,True,False,True,False,False,False,False,False,False,True,False
